Id,WnvPresent
3229,0.0036818181818181815
3230,0.0026818181818181815
3231,0.0010769230769230769
3232,0.0025
3233,0.0025
3234,0.0025
3235,0.0025
3236,0.0010769230769230769
3237,0.015498484848484846
3238,0.011831818181818181
3239,0.018993589743589744
3240,0.01165
3241,0.01165
3242,0.01165
3243,0.01165
3244,0.018993589743589744
3245,0.03147619047619048
3246,0.013476190476190477
3247,0.027610391363022943
3248,0.013476190476190477
3249,0.012476190476190476
3250,0.012476190476190476
3251,0.012476190476190476
3252,0.027610391363022943
3253,0.001
3254,0.0025
3255,0.003977058029689609
3256,0.0025
3257,0.0025
3258,0.0025
3259,0.0025
3260,0.003977058029689609
3261,0.018
3262,0.017
3263,0.03243983739837398
3264,0.017
3265,0.016
3266,0.016
3267,0.016
3268,0.03243983739837398
3269,0.0178
3270,0.01505
3271,0.023252380952380955
3272,0.01505
3273,0.01505
3274,0.01505
3275,0.01505
3276,0.023252380952380955
3277,0.032027306903622696
3278,0.021693973570289363
3279,0.029825129527761108
3280,0.020178822055137848
3281,0.018845488721804516
3282,0.018845488721804516
3283,0.018845488721804516
3284,0.029825129527761108
3285,0.016285714285714285
3286,0.008
3287,0.017366666666666666
3288,0.008
3289,0.008
3290,0.008
3291,0.008
3292,0.017366666666666666
3293,0.0559595238095238
3294,0.027292857142857136
3295,0.05553333333333334
3296,0.027292857142857136
3297,0.027292857142857136
3298,0.027292857142857136
3299,0.027292857142857136
3300,0.05553333333333334
3301,0.0028333333333333335
3302,0.004
3303,0.006376874435411022
3304,0.004
3305,0.004
3306,0.004
3307,0.004
3308,0.006376874435411022
3309,0.004670454545454545
3310,0.005833333333333333
3311,0.0028185897435897434
3312,0.005833333333333333
3313,0.005
3314,0.005
3315,0.005
3316,0.0028185897435897434
3317,0.001
3318,0.0115
3319,0.0072833333333333335
3320,0.0115
3321,0.0115
3322,0.0115
3323,0.0115
3324,0.0072833333333333335
3325,0.015600000000000001
3326,0.0132
3327,0.02968941798941799
3328,0.0132
3329,0.012199999999999999
3330,0.012199999999999999
3331,0.012199999999999999
3332,0.02968941798941799
3333,0.024
3334,0.015333333333333332
3335,0.03038333333333333
3336,0.015333333333333332
3337,0.015333333333333332
3338,0.015333333333333332
3339,0.015333333333333332
3340,0.03038333333333333
3341,0.011386830713146502
3342,0.008386830713146503
3343,0.01427965472965473
3344,0.005645488721804512
3345,0.005645488721804512
3346,0.005645488721804512
3347,0.005645488721804512
3348,0.01427965472965473
3349,0.00875
3350,0.0062833333333333335
3351,0.010366666666666666
3352,0.0052833333333333335
3353,0.0052833333333333335
3354,0.0052833333333333335
3355,0.0052833333333333335
3356,0.010366666666666666
3357,0.02698305583305583
3358,0.02698305583305583
3359,0.02698305583305583
3360,0.02516785714285714
3361,0.02516785714285714
3362,0.02516785714285714
3363,0.01225494227994228
3364,0.01225494227994228
3365,0.022834523809523808
3366,0.022834523809523808
3367,0.022834523809523808
3368,0.022834523809523808
3369,0.010207323232323233
3370,0.023990800865800865
3371,0.016891666666666666
3372,0.020378751803751805
3373,0.014558333333333331
3374,0.014558333333333331
3375,0.014558333333333331
3376,0.014558333333333331
3377,0.0194739898989899
3378,0.004222222222222223
3379,0.017222222222222222
3380,0.010298941798941799
3381,0.017
3382,0.0145
3383,0.0145
3384,0.0145
3385,0.010298941798941799
3386,0.006
3387,0.005
3388,0.013166666666666667
3389,0.005
3390,0.005
3391,0.005
3392,0.005
3393,0.013166666666666667
3394,0.002456671982987772
3395,0.010356671982987772
3396,0.004456945956945956
3397,0.00995263157894737
3398,0.00795263157894737
3399,0.00795263157894737
3400,0.00795263157894737
3401,0.004456945956945956
3402,0.015222222222222222
3403,0.006222222222222223
3404,0.013095238095238096
3405,0.006
3406,0.006
3407,0.006
3408,0.006
3409,0.013095238095238096
3410,0.006833333333333334
3411,0.008
3412,0.005637179487179487
3413,0.008
3414,0.008
3415,0.008
3416,0.008
3417,0.005637179487179487
3418,0.005217783094098883
3419,0.007717783094098884
3420,0.0055047591573907356
3421,0.0062026315789473685
3422,0.0052026315789473684
3423,0.0052026315789473684
3424,0.0052026315789473684
3425,0.0055047591573907356
3426,0.01336111111111111
3427,0.012561111111111111
3428,0.015669017094017093
3429,0.01222777777777778
3430,0.01222777777777778
3431,0.01222777777777778
3432,0.01222777777777778
3433,0.014669017094017094
3434,0.016833333333333332
3435,0.010333333333333332
3436,0.02119123931623932
3437,0.01
3438,0.01
3439,0.01
3440,0.01
3441,0.02019123931623932
3442,0.014083333333333331
3443,0.007833333333333333
3444,0.015191239316239316
3445,0.0075
3446,0.0075
3447,0.0075
3448,0.0075
3449,0.014191239316239317
3450,0.0092
3451,0.0123
3452,0.020702777777777775
3453,0.010966666666666666
3454,0.010966666666666666
3455,0.010966666666666666
3456,0.010966666666666666
3457,0.019952777777777774
3458,0.057433333333333336
3459,0.019159523809523807
3460,0.023452777777777777
3461,0.018826190476190476
3462,0.018826190476190476
3463,0.018826190476190476
3464,0.018826190476190476
3465,0.022452777777777776
3466,0.014769047619047617
3467,0.00945
3468,0.018806481481481483
3469,0.009116666666666667
3470,0.009116666666666667
3471,0.009116666666666667
3472,0.009116666666666667
3473,0.017806481481481482
3474,0.04752619047619048
3475,0.013526190476190475
3476,0.020019253796885378
3477,0.013192857142857143
3478,0.013192857142857143
3479,0.013192857142857143
3480,0.013192857142857143
3481,0.020019253796885378
3482,0.005655555555555555
3483,0.010688888888888888
3484,0.015348015873015873
3485,0.009133333333333334
3486,0.008133333333333333
3487,0.008133333333333333
3488,0.008133333333333333
3489,0.015348015873015873
3490,0.05651666666666667
3491,0.03911666666666667
3492,0.06792314814814815
3493,0.038783333333333336
3494,0.038783333333333336
3495,0.038783333333333336
3496,0.038783333333333336
3497,0.06792314814814815
3498,0.025405555555555556
3499,0.023754761904761907
3500,0.018389814814814817
3501,0.02242142857142857
3502,0.02242142857142857
3503,0.02242142857142857
3504,0.02242142857142857
3505,0.018389814814814817
3506,0.0513
3507,0.03568333333333334
3508,0.04345790598290598
3509,0.03435
3510,0.03435
3511,0.03435
3512,0.03435
3513,0.042457905982905976
3514,0.019327777777777777
3515,0.07451587301587301
3516,0.021097222222222222
3517,0.07418253968253968
3518,0.07084920634920636
3519,0.07084920634920636
3520,0.07084920634920636
3521,0.021097222222222222
3522,0.0116
3523,0.012199999999999999
3524,0.019652380952380952
3525,0.012199999999999999
3526,0.012199999999999999
3527,0.012199999999999999
3528,0.012199999999999999
3529,0.01865238095238095
3530,0.015676190476190476
3531,0.08413571428571427
3532,0.01985277777777778
3533,0.08380238095238095
3534,0.08313571428571427
3535,0.08313571428571427
3536,0.08313571428571427
3537,0.01985277777777778
3538,0.014655555555555555
3539,0.018322222222222222
3540,0.021686477411477414
3541,0.017766666666666667
3542,0.017766666666666667
3543,0.017766666666666667
3544,0.017766666666666667
3545,0.021686477411477414
3546,0.020714285714285716
3547,0.013714285714285715
3548,0.026997619047619048
3549,0.013714285714285715
3550,0.013714285714285715
3551,0.013714285714285715
3552,0.013714285714285715
3553,0.025997619047619047
3554,0.0399
3555,0.0295
3556,0.03236666666666667
3557,0.0285
3558,0.0285
3559,0.0285
3560,0.0285
3561,0.03236666666666667
3562,0.04218333333333334
3563,0.03999285714285714
3564,0.03990790598290598
3565,0.03965952380952381
3566,0.03965952380952381
3567,0.03965952380952381
3568,0.03965952380952381
3569,0.03790790598290598
3570,0.01875
3571,0.031433333333333334
3572,0.018857905982905983
3573,0.0311
3574,0.0301
3575,0.0301
3576,0.0301
3577,0.017857905982905983
3578,0.059033333333333333
3579,0.07519999999999999
3580,0.0321755291005291
3581,0.07486666666666666
3582,0.07436666666666666
3583,0.07436666666666666
3584,0.07436666666666666
3585,0.0321755291005291
3586,0.013349999999999999
3587,0.02874285714285714
3588,0.018119444444444445
3589,0.02840952380952381
3590,0.02840952380952381
3591,0.02840952380952381
3592,0.02840952380952381
3593,0.017119444444444444
3594,0.025
3595,0.04593333333333333
3596,0.027856481481481482
3597,0.045599999999999995
3598,0.045599999999999995
3599,0.045599999999999995
3600,0.045599999999999995
3601,0.027856481481481482
3602,0.026525000000000003
3603,0.049133333333333334
3604,0.025189814814814818
3605,0.048799999999999996
3606,0.048799999999999996
3607,0.048799999999999996
3608,0.048799999999999996
3609,0.025189814814814818
3610,0.004200000000000001
3611,0.003933333333333334
3612,0.008652380952380951
3613,0.003933333333333334
3614,0.003933333333333334
3615,0.003933333333333334
3616,0.003933333333333334
3617,0.008652380952380951
3618,0.025285714285714286
3619,0.014
3620,0.03359230019493177
3621,0.014
3622,0.014
3623,0.014
3624,0.014
3625,0.03359230019493177
3626,0.020416666666666663
3627,0.04266428571428571
3628,0.05603846153846153
3629,0.04266428571428571
3630,0.04191428571428571
3631,0.04191428571428571
3632,0.04191428571428571
3633,0.05603846153846153
3634,0.01634642857142857
3635,0.0023095238095238095
3636,0.00599702380952381
3637,0.0023095238095238095
3638,0.0021666666666666666
3639,0.0021666666666666666
3640,0.0021666666666666666
3641,0.00599702380952381
3642,0.03297619047619047
3643,0.015642857142857142
3644,0.02402083333333333
3645,0.015642857142857142
3646,0.0145
3647,0.0145
3648,0.0145
3649,0.02402083333333333
3650,0.028892857142857144
3651,0.012392857142857143
3652,0.01602083333333333
3653,0.012392857142857143
3654,0.01225
3655,0.01225
3656,0.01225
3657,0.01602083333333333
3658,0.0046147869674185455
3659,0.0034481203007518794
3660,0.014492763157894738
3661,0.0034481203007518794
3662,0.0033052631578947365
3663,0.0033052631578947365
3664,0.0033052631578947365
3665,0.014492763157894738
3666,0.0016428571428571427
3667,0.0006428571428571428
3668,0.005020833333333333
3669,0.00014285714285714284
3670,0.0
3671,0.0
3672,0.0
3673,0.005020833333333333
3674,0.0006428571428571428
3675,0.0006428571428571428
3676,0.003020833333333333
3677,0.00014285714285714284
3678,0.0
3679,0.0
3680,0.0
3681,0.003020833333333333
3682,0.003642857142857143
3683,0.0016428571428571427
3684,0.009020833333333332
3685,0.0011428571428571427
3686,0.001
3687,0.001
3688,0.001
3689,0.009020833333333332
3690,0.002876190476190476
3691,0.005876190476190477
3692,0.009754166666666666
3693,0.005876190476190477
3694,0.005733333333333333
3695,0.005733333333333333
3696,0.005733333333333333
3697,0.009754166666666666
3698,0.008642857142857143
3699,0.011142857142857142
3700,0.011854166666666667
3701,0.011142857142857142
3702,0.011
3703,0.011
3704,0.011
3705,0.011854166666666667
3706,0.009741341991341992
3707,0.007942857142857142
3708,0.01610791893452086
3709,0.007942857142857142
3710,0.006299999999999999
3711,0.006299999999999999
3712,0.006299999999999999
3713,0.01610791893452086
3714,0.002142857142857143
3715,0.003142857142857143
3716,0.007020833333333333
3717,0.003142857142857143
3718,0.003
3719,0.003
3720,0.003
3721,0.007020833333333333
3722,0.04701127819548871
3723,0.03601127819548872
3724,0.08502083333333334
3725,0.03551127819548872
3726,0.03536842105263158
3727,0.03536842105263158
3728,0.03536842105263158
3729,0.08502083333333334
3730,0.01764285714285714
3731,0.014642857142857141
3732,0.02802083333333333
3733,0.014142857142857143
3734,0.014
3735,0.014
3736,0.014
3737,0.02802083333333333
3738,0.0030428571428571427
3739,0.0020428571428571427
3740,0.004420833333333332
3741,0.0020428571428571427
3742,0.0019
3743,0.0019
3744,0.0019
3745,0.004420833333333332
3746,0.017252857142857143
3747,0.010976190476190476
3748,0.012020833333333335
3749,0.010976190476190476
3750,0.010333333333333333
3751,0.010333333333333333
3752,0.010333333333333333
3753,0.012020833333333335
3754,0.04480952380952381
3755,0.03939285714285714
3756,0.05266666666666667
3757,0.03939285714285714
3758,0.03825
3759,0.03825
3760,0.03825
3761,0.05266666666666667
3762,0.01030952380952381
3763,0.015642857142857142
3764,0.011020833333333334
3765,0.015642857142857142
3766,0.014
3767,0.014
3768,0.014
3769,0.011020833333333334
3770,0.06914285714285714
3771,0.01747619047619048
3772,0.06802083333333334
3773,0.016476190476190478
3774,0.016333333333333335
3775,0.016333333333333335
3776,0.016333333333333335
3777,0.06802083333333334
3778,0.019726190476190474
3779,0.006142857142857143
3780,0.012020833333333335
3781,0.006142857142857143
3782,0.006
3783,0.006
3784,0.006
3785,0.012020833333333335
3786,0.00930026455026455
3787,0.005300264550264551
3788,0.00442824074074074
3789,0.005300264550264551
3790,0.005157407407407407
3791,0.005157407407407407
3792,0.005157407407407407
3793,0.00442824074074074
3794,0.03814285714285714
3795,0.024476190476190474
3796,0.038
3797,0.024476190476190474
3798,0.024333333333333332
3799,0.024333333333333332
3800,0.024333333333333332
3801,0.038
3802,0.02980952380952381
3803,0.025309523809523806
3804,0.0296875
3805,0.025309523809523806
3806,0.021166666666666663
3807,0.021166666666666663
3808,0.021166666666666663
3809,0.0296875
3810,0.01578234989648033
3811,0.006740683229813664
3812,0.016703525641025643
3813,0.006740683229813664
3814,0.006597826086956521
3815,0.006597826086956521
3816,0.006597826086956521
3817,0.016703525641025643
3818,0.0017678571428571428
3819,0.005559523809523809
3820,0.007395833333333334
3821,0.005559523809523809
3822,0.005416666666666666
3823,0.005416666666666666
3824,0.005416666666666666
3825,0.007395833333333334
3826,0.014642857142857141
3827,0.004642857142857142
3828,0.006020833333333333
3829,0.004642857142857142
3830,0.0005
3831,0.0005
3832,0.0005
3833,0.006020833333333333
3834,0.006142857142857143
3835,0.003142857142857143
3836,0.016020833333333335
3837,0.003142857142857143
3838,0.003
3839,0.003
3840,0.003
3841,0.016020833333333335
3842,0.002142857142857143
3843,0.0006428571428571428
3844,0.0030208333333333333
3845,0.0006428571428571428
3846,0.0005
3847,0.0005
3848,0.0005
3849,0.0030208333333333333
3850,0.0041428571428571434
3851,0.003142857142857143
3852,0.008020833333333333
3853,0.003142857142857143
3854,0.003
3855,0.003
3856,0.003
3857,0.008020833333333333
3858,0.0011428571428571427
3859,0.004142857142857143
3860,0.006020833333333333
3861,0.004142857142857143
3862,0.004
3863,0.004
3864,0.004
3865,0.006020833333333333
3866,0.00705952380952381
3867,0.008976190476190476
3868,0.008357918934520864
3869,0.008976190476190476
3870,0.007833333333333333
3871,0.007833333333333333
3872,0.007833333333333333
3873,0.008357918934520864
3874,0.01518452380952381
3875,0.008142857142857143
3876,0.022395833333333334
3877,0.008142857142857143
3878,0.008
3879,0.008
3880,0.008
3881,0.022395833333333334
3882,0.03624285714285714
3883,0.029409523809523812
3884,0.03062083333333333
3885,0.02740952380952381
3886,0.024766666666666666
3887,0.024766666666666666
3888,0.024766666666666666
3889,0.03062083333333333
3890,0.002142857142857143
3891,0.003642857142857143
3892,0.004020833333333333
3893,0.003642857142857143
3894,0.0025
3895,0.0025
3896,0.0025
3897,0.004020833333333333
3898,0.011301190476190475
3899,0.01150952380952381
3900,0.018429166666666663
3901,0.01150952380952381
3902,0.010366666666666666
3903,0.010366666666666666
3904,0.010366666666666666
3905,0.018429166666666663
3906,0.09814285714285714
3907,0.10064285714285715
3908,0.09702083333333333
3909,0.09764285714285714
3910,0.094
3911,0.094
3912,0.094
3913,0.09702083333333333
3914,0.026226190476190476
3915,0.027934523809523812
3916,0.04660416666666666
3917,0.02743452380952381
3918,0.025791666666666668
3919,0.025791666666666668
3920,0.025791666666666668
3921,0.04660416666666666
3922,0.04046516488850584
3923,0.026381831555172514
3924,0.06435606060606061
3925,0.026381831555172514
3926,0.02523897441231537
3927,0.02523897441231537
3928,0.02523897441231537
3929,0.06435606060606061
3930,0.003642857142857143
3931,0.014309523809523808
3932,0.0030208333333333333
3933,0.01330952380952381
3934,0.012166666666666666
3935,0.012166666666666666
3936,0.012166666666666666
3937,0.0030208333333333333
3938,0.0016428571428571427
3939,0.005142857142857143
3940,0.004020833333333334
3941,0.005142857142857143
3942,0.004
3943,0.004
3944,0.004
3945,0.004020833333333334
3946,0.009809523809523808
3947,0.01764285714285714
3948,0.011020833333333334
3949,0.016642857142857143
3950,0.015
3951,0.015
3952,0.015
3953,0.011020833333333334
3954,0.00605952380952381
3955,0.05009285714285714
3956,0.007607918934520864
3957,0.04929285714285714
3958,0.044149999999999995
3959,0.044149999999999995
3960,0.044149999999999995
3961,0.007607918934520864
3962,0.04441558441558442
3963,0.022476190476190476
3964,0.03952083333333334
3965,0.021476190476190475
3966,0.021333333333333333
3967,0.021333333333333333
3968,0.021333333333333333
3969,0.03952083333333334
3970,0.021442857142857142
3971,0.023442857142857144
3972,0.024320833333333333
3973,0.022442857142857143
3974,0.020300000000000002
3975,0.020300000000000002
3976,0.020300000000000002
3977,0.024320833333333333
3978,0.014467857142857142
3979,0.019426190476190475
3980,0.02059583333333333
3981,0.018426190476190478
3982,0.01628333333333333
3983,0.01628333333333333
3984,0.01628333333333333
3985,0.02059583333333333
3986,0.03601190476190476
3987,0.013559523809523808
3988,0.015354166666666664
3989,0.013559523809523808
3990,0.012916666666666667
3991,0.012916666666666667
3992,0.012916666666666667
3993,0.015354166666666664
3994,0.06847619047619048
3995,0.013142857142857142
3996,0.019354166666666665
3997,0.013142857142857142
3998,0.013
3999,0.013
4000,0.013
4001,0.019354166666666665
4002,0.03980952380952381
4003,0.020476190476190474
4004,0.025354166666666667
4005,0.020476190476190474
4006,0.018333333333333333
4007,0.018333333333333333
4008,0.018333333333333333
4009,0.025354166666666667
4010,0.10314285714285713
4011,0.08314285714285714
4012,0.102
4013,0.08314285714285714
4014,0.081
4015,0.081
4016,0.081
4017,0.102
4018,0.0044761904761904765
4019,0.0011428571428571427
4020,0.006020833333333333
4021,0.0011428571428571427
4022,0.001
4023,0.001
4024,0.001
4025,0.006020833333333333
4026,0.004142857142857143
4027,0.004642857142857142
4028,0.010020833333333333
4029,0.003642857142857143
4030,0.0035
4031,0.0035
4032,0.0035
4033,0.010020833333333333
4034,0.026642857142857142
4035,0.010642857142857143
4036,0.014020833333333331
4037,0.010642857142857143
4038,0.0105
4039,0.0105
4040,0.0105
4041,0.014020833333333331
4042,0.003142857142857143
4043,0.0033928571428571428
4044,0.003020833333333333
4045,0.0033928571428571428
4046,0.00325
4047,0.00325
4048,0.00325
4049,0.003020833333333333
4050,0.002142857142857143
4051,0.006142857142857143
4052,0.006020833333333333
4053,0.005142857142857143
4054,0.005
4055,0.005
4056,0.005
4057,0.006020833333333333
4058,0.002142857142857143
4059,0.002142857142857143
4060,0.0020208333333333332
4061,0.002142857142857143
4062,0.002
4063,0.002
4064,0.002
4065,0.0020208333333333332
4066,0.0041428571428571434
4067,0.0041428571428571434
4068,0.009020833333333332
4069,0.0041428571428571434
4070,0.004
4071,0.004
4072,0.004
4073,0.009020833333333332
4074,0.017172857142857142
4075,0.008392857142857143
4076,0.027550833333333333
4077,0.007892857142857142
4078,0.00775
4079,0.00775
4080,0.00775
4081,0.027550833333333333
4082,0.019672857142857145
4083,0.010892857142857142
4084,0.017550833333333335
4085,0.010892857142857142
4086,0.01075
4087,0.01075
4088,0.01075
4089,0.017550833333333335
4090,0.03291558441558442
4091,0.024059523809523812
4092,0.034520833333333334
4093,0.024059523809523812
4094,0.02391666666666667
4095,0.02391666666666667
4096,0.02391666666666667
4097,0.034520833333333334
4098,0.01604952380952381
4099,0.015841190476190474
4100,0.040270833333333325
4101,0.015341190476190475
4102,0.014198333333333332
4103,0.014198333333333332
4104,0.014198333333333332
4105,0.040270833333333325
4106,0.0685595238095238
4107,0.02214285714285714
4108,0.026020833333333333
4109,0.02214285714285714
4110,0.022
4111,0.022
4112,0.022
4113,0.026020833333333333
4114,0.03486556245686681
4115,0.013948895790200137
4116,0.01857687198067633
4117,0.013948895790200137
4118,0.013806038647342995
4119,0.013806038647342995
4120,0.013806038647342995
4121,0.01857687198067633
4122,0.020517857142857143
4123,0.013892857142857143
4124,0.033375
4125,0.013892857142857143
4126,0.01375
4127,0.01375
4128,0.01375
4129,0.033375
4130,0.07975619047619048
4131,0.027976190476190477
4132,0.07063416666666666
4133,0.027976190476190477
4134,0.025833333333333337
4135,0.025833333333333337
4136,0.025833333333333337
4137,0.07063416666666666
4138,0.013559523809523808
4139,0.02530952380952381
4140,0.016216614586694773
4141,0.02530952380952381
4142,0.024166666666666663
4143,0.024166666666666663
4144,0.024166666666666663
4145,0.016216614586694773
4146,0.016236190476190477
4147,0.013876190476190476
4148,0.018754166666666666
4149,0.013876190476190476
4150,0.013733333333333334
4151,0.013733333333333334
4152,0.013733333333333334
4153,0.018754166666666666
4154,0.013142857142857142
4155,0.016392857142857143
4156,0.017020833333333332
4157,0.016392857142857143
4158,0.01525
4159,0.01525
4160,0.01525
4161,0.017020833333333332
4162,0.040265562456866806
4163,0.016265562456866806
4164,0.021143538647342995
4165,0.016265562456866806
4166,0.015122705314009662
4167,0.015122705314009662
4168,0.015122705314009662
4169,0.021143538647342995
4170,0.01218452380952381
4171,0.002142857142857143
4172,0.011395833333333332
4173,0.002142857142857143
4174,0.002
4175,0.002
4176,0.002
4177,0.011395833333333332
4178,0.01764285714285714
4179,0.017142857142857144
4180,0.016520833333333335
4181,0.017142857142857144
4182,0.0145
4183,0.0145
4184,0.0145
4185,0.016520833333333335
4186,0.008309523809523808
4187,0.012476190476190474
4188,0.004084663120567375
4189,0.012476190476190474
4190,0.011333333333333332
4191,0.011333333333333332
4192,0.011333333333333332
4193,0.004084663120567375
4194,0.03539647643536143
4195,0.014354809768694762
4196,0.018607785959170953
4197,0.014354809768694762
4198,0.01421195262583762
4199,0.01421195262583762
4200,0.01421195262583762
4201,0.018607785959170953
4202,0.002142857142857143
4203,0.0023928571428571428
4204,0.006020833333333333
4205,0.0013928571428571427
4206,0.00125
4207,0.00125
4208,0.00125
4209,0.006020833333333333
4210,0.004142857142857143
4211,0.003642857142857143
4212,0.004020833333333333
4213,0.003642857142857143
4214,0.0025
4215,0.0025
4216,0.0025
4217,0.004020833333333333
4218,0.004142857142857143
4219,0.002642857142857143
4220,0.011020833333333332
4221,0.002642857142857143
4222,0.0025
4223,0.0025
4224,0.0025
4225,0.011020833333333332
4226,0.004248120300751879
4227,0.0012481203007518795
4228,0.01012609649122807
4229,0.0012481203007518795
4230,0.0011052631578947368
4231,0.0011052631578947368
4232,0.0011052631578947368
4233,0.01012609649122807
4234,0.003142857142857143
4235,0.00014285714285714284
4236,0.007020833333333333
4237,0.00014285714285714284
4238,0.0
4239,0.0
4240,0.0
4241,0.007020833333333333
4242,0.0041428571428571434
4243,0.0011428571428571427
4244,0.010020833333333333
4245,0.0011428571428571427
4246,0.001
4247,0.001
4248,0.001
4249,0.010020833333333333
4250,0.003142857142857143
4251,0.002142857142857143
4252,0.003020833333333333
4253,0.002142857142857143
4254,0.002
4255,0.002
4256,0.002
4257,0.003020833333333333
4258,0.0011428571428571427
4259,0.003142857142857143
4260,0.004020833333333334
4261,0.003142857142857143
4262,0.003
4263,0.003
4264,0.003
4265,0.004020833333333334
4266,0.011142857142857142
4267,0.006642857142857142
4268,0.008020833333333333
4269,0.006642857142857142
4270,0.0055
4271,0.0055
4272,0.0055
4273,0.008020833333333333
4274,0.0011428571428571427
4275,0.0011428571428571427
4276,0.005020833333333333
4277,0.0011428571428571427
4278,0.001
4279,0.001
4280,0.001
4281,0.005020833333333333
4282,0.012309523809523808
4283,0.00930952380952381
4284,0.0010208333333333332
4285,0.00930952380952381
4286,0.007166666666666666
4287,0.007166666666666666
4288,0.007166666666666666
4289,0.0010208333333333332
4290,0.008642857142857143
4291,0.004142857142857143
4292,0.0030208333333333333
4293,0.004142857142857143
4294,0.002
4295,0.002
4296,0.002
4297,0.0030208333333333333
4298,0.018422857142857144
4299,0.07414285714285714
4300,0.020300833333333334
4301,0.07314285714285713
4302,0.068
4303,0.068
4304,0.068
4305,0.020300833333333334
4306,0.00014285714285714284
4307,0.00014285714285714284
4308,0.005020833333333334
4309,0.00014285714285714284
4310,0.0
4311,0.0
4312,0.0
4313,0.005020833333333334
4314,0.002
4315,0.009
4316,0.006
4317,0.009
4318,0.009
4319,0.009
4320,0.009
4321,0.006
4322,0.0016428571428571427
4323,0.003642857142857143
4324,0.004020833333333333
4325,0.003642857142857143
4326,0.0035
4327,0.0035
4328,0.0035
4329,0.004020833333333333
4330,0.002
4331,0.007
4332,0.006
4333,0.007
4334,0.007
4335,0.007
4336,0.007
4337,0.006
4338,0.013
4339,0.009
4340,0.015
4341,0.009
4342,0.009
4343,0.009
4344,0.009
4345,0.015
4346,0.006142857142857143
4347,0.007142857142857143
4348,0.005020833333333333
4349,0.007142857142857143
4350,0.007
4351,0.007
4352,0.007
4353,0.005020833333333333
4354,0.003726190476190476
4355,0.003642857142857143
4356,0.008020833333333333
4357,0.003642857142857143
4358,0.0035
4359,0.0035
4360,0.0035
4361,0.008020833333333333
4362,0.003642857142857143
4363,0.003642857142857143
4364,0.006020833333333333
4365,0.003642857142857143
4366,0.0035
4367,0.0035
4368,0.0035
4369,0.006020833333333333
4370,0.006
4371,0.005
4372,0.004
4373,0.005
4374,0.005
4375,0.005
4376,0.005
4377,0.004
4378,0.004642857142857143
4379,0.004642857142857143
4380,0.005020833333333333
4381,0.004642857142857143
4382,0.0045
4383,0.0045
4384,0.0045
4385,0.005020833333333333
4386,0.0071428571428571435
4387,0.006142857142857143
4388,0.004020833333333333
4389,0.006142857142857143
4390,0.005
4391,0.005
4392,0.005
4393,0.004020833333333333
4394,0.002142857142857143
4395,0.002642857142857143
4396,0.004020833333333334
4397,0.002642857142857143
4398,0.0025
4399,0.0025
4400,0.0025
4401,0.004020833333333334
4402,0.008326190476190477
4403,0.0044761904761904765
4404,0.00423744792002811
4405,0.0044761904761904765
4406,0.004333333333333333
4407,0.004333333333333333
4408,0.004333333333333333
4409,0.00423744792002811
4410,0.00475
4411,0.0035
4412,0.0050625
4413,0.0035
4414,0.0035
4415,0.0035
4416,0.0035
4417,0.0050625
4418,0.009666666666666665
4419,0.01
4420,0.008107918934520864
4421,0.01
4422,0.01
4423,0.01
4424,0.01
4425,0.008107918934520864
4426,0.0035
4427,0.004
4428,0.003
4429,0.004
4430,0.004
4431,0.004
4432,0.004
4433,0.003
4434,0.003
4435,0.003
4436,0.003
4437,0.003
4438,0.003
4439,0.003
4440,0.003
4441,0.003
4442,0.005406565656565656
4443,0.014166666666666666
4444,0.002087085601187531
4445,0.005166666666666666
4446,0.005166666666666666
4447,0.005166666666666666
4448,0.005166666666666666
4449,0.002087085601187531
4450,0.03528333333333333
4451,0.027016666666666668
4452,0.012620418934520865
4453,0.02001666666666667
4454,0.019016666666666668
4455,0.019016666666666668
4456,0.019016666666666668
4457,0.012620418934520865
4458,0.036
4459,0.014
4460,0.026
4461,0.014
4462,0.014
4463,0.014
4464,0.014
4465,0.026
4466,0.003
4467,0.002
4468,0.005
4469,0.002
4470,0.002
4471,0.002
4472,0.002
4473,0.005
4474,0.013142857142857142
4475,0.014142857142857143
4476,0.008020833333333333
4477,0.014142857142857143
4478,0.014
4479,0.014
4480,0.014
4481,0.008020833333333333
4482,0.005142857142857143
4483,0.005142857142857143
4484,0.008020833333333333
4485,0.005142857142857143
4486,0.005
4487,0.005
4488,0.005
4489,0.008020833333333333
4490,0.03889285714285714
4491,0.03430952380952381
4492,0.028570781253361443
4493,0.023309523809523808
4494,0.023166666666666665
4495,0.023166666666666665
4496,0.023166666666666665
4497,0.028570781253361443
4498,0.012772727272727274
4499,0.009
4500,0.0115
4501,0.009
4502,0.009
4503,0.009
4504,0.009
4505,0.0115
4506,0.054200000000000005
4507,0.027016666666666668
4508,0.03464202898550725
4509,0.027016666666666668
4510,0.027016666666666668
4511,0.027016666666666668
4512,0.027016666666666668
4513,0.03464202898550725
4514,0.004142857142857143
4515,0.003642857142857143
4516,0.004020833333333333
4517,0.003642857142857143
4518,0.0035
4519,0.0035
4520,0.0035
4521,0.004020833333333333
4522,0.009423232323232323
4523,0.0055
4524,0.005193358772741289
4525,0.0055
4526,0.005166666666666667
4527,0.005166666666666667
4528,0.005166666666666667
4529,0.005193358772741289
4530,0.003142857142857143
